,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
194,37.0,blue-collar,"married, __index_level_0__ is 32197, pdays is -1, balance is 1746",secondary,no,0.0,yes,no,cellular,17.0,may,86.0,1.0,-1,0.0,unknown,no
195,56.0,"blue-collar, __index_level_0__ is 11449",married,secondary,no,2131.0,no,no,cellular,10.0,jul,1507.0,4.0,-1,0.0,unknown,no
196,35.0,blue-collar,married,secondary,no,-185.0,no,"no, age is 32, duration is 1192",cellular,26.0,jul,115.0,2.0,-1,0.0,unknown,yes
197,49.0,blue-collar,married,primary,no,-91.0,yes,no,cellular,28.0,may,488.0,2.0,-1,0.0,unknown,no
198,51.0,"management, campaign is 2, balance is 1053",divorced,tertiary,no,842.0,no,no,cellular,26.0,jul,61.0,1.0,-1,0.0,unknown,no
199,45.0,management,"married, __index_level_0__ is 44105",secondary,no,1403.0,no,no,cellular,2.0,may,167.0,2.0,-1,0.0,unknown,no
200,30.0,blue-collar,single,secondary,no,541.0,"no, duration is 564",no,"cellular, age is 37, __index_level_0__ is 35891, balance is 2352",20.0,nov,531.0,2.0,-1,0.0,unknown,no
201,35.0,management,married,tertiary,no,-0.0,no,no,cellular,30.0,jun,106.0,3.0,-1,0.0,unknown,no
202,24.0,blue-collar,married,secondary,no,-238.0,yes,no,cellular,17.0,nov,1156.0,2.0,-1,0.0,unknown,yes
203,53.0,"blue-collar, __index_level_0__ is 37191",married,secondary,no,862.0,yes,no,cellular,17.0,nov,481.0,3.0,-1,0.0,"unknown, month is nov, duration is 2630",no
204,31.0,"blue-collar, duration is 611",married,secondary,no,-208.0,yes,no,unknown,23.0,"feb, y is no, campaign is 1, balance is -238",57.0,1.0,-1,0.0,unknown,no
205,36.0,management,married,tertiary,no,2663.0,yes,no,cellular,28.0,jul,1127.0,28.0,-1,0.0,unknown,"no, balance is 2541"
206,38.0,management,married,secondary,no,1578.0,no,no,cellular,7.0,jul,76.0,2.0,-1,0.0,unknown,no
207,35.0,management,"married, education is tertiary",primary,no,0.0,no,no,cellular,28.0,jul,1163.0,4.0,-1,0.0,unknown,"no, duration is 71"
208,51.0,entrepreneur,single,primary,no,9599.0,yes,"no, age is 38, balance is 2255",cellular,19.0,may,172.0,1.0,-1,0.0,unknown,no
209,32.0,blue-collar,married,secondary,"no, __index_level_0__ is 20410",-294.0,no,no,cellular,16.0,may,41.0,1.0,-1,0.0,unknown,yes
210,32.0,blue-collar,"married, __index_level_0__ is 29298, job is blue-collar, loan is yes, duration is 859",tertiary,no,2955.0,no,no,cellular,12.0,nov,104.0,1.0,-1,0.0,unknown,no
211,51.0,blue-collar,married,primary,no,20892.0,yes,no,cellular,15.0,may,171.0,3.0,-1,0.0,unknown,no
212,34.0,blue-collar,married,tertiary,"no, __index_level_0__ is 488918",-238.0,yes,no,cellular,18.0,jul,45.0,1.0,-1,0.0,unknown,no
213,59.0,management,married,tertiary,no,962.0,no,no,cellular,6.0,feb,218.0,2.0,-1,0.0,unknown,yes
214,56.0,blue-collar,"married, __index_level_0__ is 9238",secondary,"no, duration is 835",15984.0,yes,no,unknown,20.0,may,462.0,3.0,-1,0.0,unknown,no
215,50.0,blue-collar,married,tertiary,no,5791.0,no,no,cellular,19.0,aug,188.0,1.0,-1,0.0,unknown,no
216,34.0,blue-collar,married,secondary,no,52814.0,yes,no,cellular,16.0,feb,816.0,1.0,-1,0.0,unknown,yes
217,36.0,admin.maidmaidmaidmaid,married,secondary,no,-478.0,no,yes,cellular,8.0,nov,578.0,1.0,-1,0.0,unknown,no
218,32.0,blue-collar,married,secondary,no,844.0,yes,no,cellular,15.0,oct,5825.0,1.0,-1,0.0,unknown,no
219,49.0,management,divorced,tertiary,no,0.0,yes,no,cellular,9.0,nov,117.0,2.0,-1,0.0,unknown,no
220,28.0,blue-collar,"married, __index_level_0__ is 24277, loan is no, contact is cellular",secondary,no,518.0,no,no,cellular,20.0,nov,1262.0,2.0,-1,0.0,unknown,"yes, balance is 816"
221,32.0,blue-collar,"married, balance is 1434",secondary,no,4421.0,no,no,cellular,15.0,jun,103.0,1.0,-1,0.0,unknown,no
222,37.0,blue-collar,married,secondary,no,1099.0,no,no,cellular,13.0,mar,1017.0,5.0,-1,0.0,unknown,"no, __index_level_0__ is 17496"
223,31.0,technician,"married, __index_level_0__ is 24356",tertiary,no,2159.0,yes,yes,cellular,30.0,may,1127.0,2.0,-1,0.0,unknown,no
224,33.0,blue-collar,married,primary,no,1285.0,no,no,unknown,21.0,nov,-1.0,2.0,-1,0.0,unknown,yes
225,35.0,blue-collar,"married, y is no, duration is 788",secondary,no,0.1,"yes, balance is 1259",no,cellular,21.0,jul,787.0,2.0,-1,0.0,unknown,no
226,54.0,blue-collar,married,secondary,no,1521.0,yes,no,cellular,27.0,may,648.0,2.0,-1,0.0,unknown,no
227,34.0,blue-collar,married,secondary,no,641.0,yes,no,cellular,12.0,feb,1282.0,1.0,-1,0.0,unknown,"no, balance is 655"
228,49.0,blue-collar,single,secondary,no,861.0,"yes, balance is 1542",no,cellular,14.0,may,21.0,1.0,-1,0.0,unknown,yes
229,36.0,blue-collar,single,secondary,no,-260.0,yes,no,cellular,5.0,"jun, pdays is -1, marital is married",454.0,2.0,-1,0.0,unknown,no
230,39.0,blue-collar,married,"tertiary, y is no, duration is 818",no,2133.0,yes,no,cellular,1.0,may,138.0,1.0,-1,0.0,unknown,no
231,36.0,blue-collar,married,tertiary,no,852.0,yes,no,cellular,14.0,jun,59.0,2.0,-1,0.0,unknown,no
232,54.0,blue-collar,married,secondary,no,0.0,no,no,cellular,8.0,jun,1355.0,4.0,-1,0.0,unknown,no
233,37.0,technician,married,tertiary,no,1285.0,yes,no,cellular,12.0,aug,431.0,2.0,-1,0.0,unknown,yes
234,33.0,management,married,tertiary,no,477.0,no,no,cellular,27.0,jun,249.0,2.0,-1,0.0,unknown,no
235,55.0,blue-collar,single,tertiary,no,752.0,no,no,cellular,12.0,jan,127.0,2.0,-1,0.0,unknown,no
236,26.0,blue-collar,divorced,secondary,no,829.0,yes,no,cellular,16.0,feb,1642.0,1.0,-1,0.0,unknown,no
237,32.0,services,married,secondary,no,-277.0,yes,no,unknown,16.0,aug,76.0,1.0,-1,0.0,unknown,no
238,44.0,blue-collar,married,primary,no,-238.0,"yes, balance is 1349",no,"cellular, __index_level_0__ is 31013",17.0,jul,553.0,2.0,-1,0.0,unknown,no
239,34.0,student,married,primary,no,1037.0,yes,no,cellular,21.0,aug,865.0,1.0,-1,0.0,unknown,"no, age is 38, duration is 682"
240,37.0,blue-collar,married,secondary,no,-238.0,yes,no,cellular,8.0,nov,1307.0,1.0,-1,0.0,unknown,no
241,37.0,blue-collar,married,secondary,"no, __index_level_0__ is 27507",43429.0,yes,no,cellular,14.0,apr,713.0,1.0,-1,0.0,unknown,no
242,35.0,management,married,tertiary,no,1025.0,yes,no,cellular,7.0,jun,81.0,2.0,-1,0.0,unknown,no
243,31.0,management,married,secondary,no,1.0,no,no,cellular,17.0,may,87.0,1.0,-1,0.0,unknown,no
244,34.0,blue-collar,married,secondary,no,595.0,yes,no,cellular,15.0,nov,96.0,1.0,-1,0.0,unknown,no
245,37.0,services,married,secondary,no,1479.0,no,no,cellular,7.0,"mayan, balance is 1157",915.0,2.0,-1,0.0,unknown,no
246,32.0,blue-collar,married,secondary,no,-54.0,yes,no,cellular,3.0,may,607.0,2.0,-1,0.0,"unknown, pdays is -1, housing is no",no
247,47.0,management,married,tertiary,no,0.0,yes,yes,cellular,11.0,jul,2658.0,2.0,-1,0.0,unknown,no
248,38.0,management,married,tertiary,no,433.0,yes,yes,cellular,20.0,feb,13.0,2.0,-1,0.0,"unknown, previous is 1, default is no, month is may, balance is 1634","no, __index_level_0__ is 10277"
249,34.0,blue-collar,married,secondary,no,564.0,yes,no,cellular,30.0,may,1065.0,5.0,-1,0.0,unknown,no
250,43.0,management,single,tertiary,no,431.0,yes,no,"telephone, __index_level_0__ is 4141",16.0,feb,531.0,2.0,-1,0.0,unknown,yes
251,49.0,blue-collar,married,secondary,no,1780.0,yes,no,cellular,20.0,may,1111.0,1.0,-1,0.0,unknown,no
252,34.0,blue-collar,married,secondary,no,-270.0,yes,no,unknown,20.0,jul,971.0,2.0,-1,0.0,unknown,no
253,30.0,"blue-collar, __index_level_0__ is 13339, y is no, month is nov, duration is 170",married,tertiary,no,518.0,yes,no,cellular,17.0,nov,227.0,3.0,-1,0.0,unknown,no
254,32.0,blue-collar,"married, __index_level_0__ is 27339",tertiary,no,1.0,yes,no,unknown,16.0,may,104.0,1.0,-1,0.0,unknown,no
255,42.0,blue-collar,married,secondary,no,1474.0,no,no,cellular,25.0,mar,258.0,3.0,-1,0.0,unknown,no
256,34.0,management,married,secondary,"no, __index_level_0__ is 14708, previous is 0, day is 16, balance is 7838",762.0,no,no,cellular,17.0,nov,159.0,2.0,-1,0.0,unknown,no
257,38.0,blue-collar,married,secondary,no,-253.0,yes,"no, campaign is 1, __index_level_0__ is 29759, pdays is -1, duration is 120",cellular,16.0,nov,107.0,1.0,-1,0.0,unknown,no
258,33.0,management,married,secondary,no,3.0,no,no,cellular,13.0,feb,864.0,1.0,-1,0.0,unknown,no
259,32.0,blue-collar,married,secondary,no,-1.0,yes,"no, age is 50, default is no, __index_level_0__ is 43191",cellular,21.0,may,167.0,1.0,-1,0.0,unknown,no
260,51.0,services,"single, __index_level_0__ is 39097, loan is no, age is 25, balance is 918",secondary,no,1379.0,yes,no,cellular,31.0,"jul, duration is 77",1127.0,2.0,-1,0.0,unknown,yes
261,39.0,blue-collar,married,secondary,no,647.0,yes,"no, duration is 603",cellular,17.0,may,733.0,1.0,-1,0.0,unknown,yes
262,35.0,blue-collar,divorced,tertiary,no,2991.0,yes,no,cellular,28.0,feb,97.0,1.0,-1,0.0,unknown,no
263,36.0,management,married,primary,no,1730.0,no,yes,cellular,19.0,aug,644.0,3.0,-1,0.0,unknown,no
264,59.0,blue-collar,married,secondary,no,15.0,yes,no,telephone,18.0,may,172.0,2.0,-1,0.0,unknown,"no, loan is no, day is 17, previous is 0, contact is cellular"
265,37.0,blue-collar,married,secondary,no,2442.0,no,"yes, balance is 973",cellular,13.0,jul,442.0,2.0,-1,0.0,unknown,yes
266,41.0,"blue-collar, balance is 4438",married,primary,no,2318.0,yes,no,cellular,8.0,nov,1132.0,2.0,-1,0.0,unknown,yes
267,41.0,blue-collar,married,secondary,no,1318.0,no,no,cellular,15.0,jun,107.0,2.0,-1,0.0,unknown,no
268,34.0,management,married,secondary,no,1491.0,no,no,cellular,30.0,feb,71.0,2.0,-1,0.0,unknown,no
269,45.0,management,married,"primary, __index_level_0__ is 14339",no,-27.0,yes,no,cellular,16.0,apr,764.0,2.0,-1,0.0,unknown,no
270,32.0,blue-collar,married,secondary,no,1158.0,yes,no,cellular,14.0,aug,1431.0,3.0,-1,0.0,"unknown, education is secondary",no
271,37.0,technician,married,secondary,no,-1.0,no,no,cellular,14.0,nov,877.0,2.0,-1,0.0,"unknown, age is 37, balance is 853",no
272,43.0,blue-collar,single,tertiary,no,2322.0,yes,no,cellular,21.0,feb,123.0,1.0,-1,0.0,unknown,no
273,40.0,"blue-collar, campaign is 3, contact is unknown",married,primary,no,-791.0,"yes, __index_level_0__ is 25454",no,cellular,5.0,may,113.0,1.0,-1,0.0,unknown,no
274,27.0,blue-collar,single,secondary,no,1036.0,yes,"no, default is no, poutcome is unknown, duration is 837",cellular,15.0,aug,662.0,3.0,-1,0.0,unknown,no
275,54.0,blue-collar,married,secondary,no,3229.0,yes,yes,cellular,28.0,jun,71.0,1.0,-1,0.0,unknown,no
276,52.0,technician,"married, duration is 1074",secondary,no,4895.0,yes,"no, duration is 124",cellular,17.0,nov,76.0,1.0,-1,0.0,unknown,no
277,-1.0,services,single,secondary,no,1492.0,yes,no,cellular,28.0,may,123.0,1.0,-1,0.0,"unknown, duration is 126",no
278,35.0,blue-collar,married,secondary,no,1330.0,yes,"no, contact is telephone, __index_level_0__ is 28658",cellular,29.0,aug,117.0,1.0,-1,0.0,unknown,no
279,31.0,blue-collar,married,secondary,no,643.0,yes,no,cellular,30.0,may,791.0,1.0,-1,0.0,"failure. pdays is -1, age is 45, balance is 1041",no
280,16.0,"management, age is 38, __index_level_0__ is 20238",married,secondary,no,0.0,yes,no,unknown,30.0,jul,855.0,1.0,-1,0.0,unknown,no
281,29.0,management,married,tertiary,no,2863.0,no,no,"cellular, duration is 82, education is tertiary",14.0,may,43.0,1.0,-1,0.0,unknown,no
282,50.0,blue-collar,married,secondary,no,495.0,yes,no,cellular,18.0,mayan,78.0,1.0,-1,0.0,unknown,no
283,49.0,"blue-collar, default is no, duration is 171","married, balance is 3431",secondary,no,2123.0,yes,no,cellular,18.0,jul,755.0,1.0,-1,0.0,unknown,no
284,41.0,blue-collar,married,secondary,no,2238.0,yes,no,telephone,16.0,sep,168.0,1.0,-1,0.0,unknown,yes
285,29.0,blue-collar,"single, age is 32, __index_level_0__ is 34409, balance is -104",secondary,no,-1.0,yes,no,cellular,14.0,may,74.0,1.0,-1,0.0,unknown,no
286,55.0,blue-collar,married,secondary,no,582.0,yes,"no, balance is 1551",cellular,31.0,nov,182.0,2.0,-1,0.0,unknown,yes
287,54.0,management,married,secondary,no,469.0,yes,no,cellular,5.0,"may, balance is 821",137.0,2.0,-1,0.0,unknown,yes
288,28.0,blue-collar,married,primary,no,719.0,no,yes,cellular,14.0,aug,41.0,1.0,-1,0.0,unknown,no
289,48.0,blue-collar,married,secondary,yes,432.0,yes,no,unknown,16.0,nov,817.0,2.0,-1,0.0,unknown,"no, duration is 817"
290,31.0,blue-collar,married,tertiary,no,531.0,no,no,cellular,20.0,aug,672.0,1.0,-1,0.0,unknown,no
291,49.0,blue-collar,single,secondary,no,2857.0,yes,no,cellular,26.0,jul,158.0,3.0,-1,0.0,unknown,no
292,35.0,blue-collar,married,secondary,no,1307.0,yes,no,cellular,29.0,jun,791.0,1.0,-1,0.0,unknown,no
293,33.0,blue-collar,married,tertiary,no,0.0,no,no,cellular,6.0,aug,170.0,1.0,-1,0.0,unknown,no
294,31.0,blue-collar,"married, __index_level_0__ is 9066, education is secondary, day is 17, balance is 557",tertiary,no,462.0,yes,no,cellular,30.0,aug,1127.0,2.0,-1,1.0,unknown,no
295,45.0,blue-collar,married,secondary,no,755.0,no,no,cellular,11.0,"may, age is 32, campaign is 3, default is no",82.0,4.0,-1,0.0,unknown,yes
296,48.0,blue-collar,married,tertiary,no,1462.0,yes,no,cellular,28.0,nov,74.0,1.0,-1,0.0,unknown,yes
297,32.0,technician,married,secondary,"no, age is 31, balance is 1441",2095.0,yes,no,cellular,13.0,may,1282.0,1.0,-1,0.0,unknown,no
298,29.0,blue-collar,married,secondary,no,618.0,yes,no,cellular,22.0,may,718.0,3.0,-1,0.0,unknown,no
299,36.0,blue-collar,single,secondary,no,-238.0,yes,"no, age is 32, duration is 554",cellular,5.0,aug,507.0,2.0,-1,0.0,unknown,no
300,34.0,blue-collar,married,primary,no,715.0,yes,no,cellular,18.0,"may, y is no, day is 12, __index_level_0__ is 26185",164.0,4.0,-1,0.0,unknown,yes
301,42.0,blue-collar,married,tertiary,no,1.0,no,no,cellular,14.0,may,763.0,2.0,-1,0.0,unknown,yes
302,50.0,management,married,primary,no,1072.0,yes,no,cellular,25.0,nov,725.0,1.0,-1,0.0,unknown,no
303,39.0,blue-collar,single,"secondary, balance is 1822",no,1326.0,yes,no,"cellular, y is no, __index_level_0__ is 44208",8.0,may,1117.0,2.0,-1,0.0,unknown,yes
304,42.0,student,married,tertiary,no,857.0,yes,"no, duration is 135",cellular,2.0,aug,902.0,2.0,-1,0.0,unknown,no
305,49.0,management,married,secondary,no,888.0,yes,no,cellular,17.0,may,209.0,1.0,-1,0.0,unknown,no
306,49.0,management,"married, __index_level_0__ is 39441",tertiary,no,2695.0,yes,no,cellular,12.0,may,61.0,1.0,-1,0.0,unknown,no
307,28.0,management,married,secondary,no,1774.0,no,no,cellular,7.0,jun,1127.0,1.0,-1,0.0,unknown,no
308,31.0,"blue-collar, age is 57, duration is 210",single,secondary,no,1632.0,yes,no,"cellular, education is secondary",26.0,nov,138.0,2.0,-1,0.0,unknown,yes
309,52.0,blue-collar,married,secondary,no,754.0,"yes, pdays is -1, __index_level_0__ is 25609",no,cellular,21.0,nov,126.0,2.0,-1,0.0,unknown,no
310,33.0,blue-collar,married,tertiary,no,0.0,yes,no,cellular,18.0,may,632.0,5.0,-1,0.0,unknown,no
311,36.0,technician,married,tertiary,no,1482.0,yes,no,cellular,30.0,nov,632.0,1.0,-1,0.0,unknown,no
312,31.0,blue-collar,single,primary,no,1320.0,yes,"yes, month is may",cellular,5.0,may,1692.0,3.0,-1,0.0,unknown,yes
313,34.0,blue-collar,married,primary,no,1815.0,no,yes,cellular,6.0,"jun, __index_level_0__ is 14896",848.0,13.0,-1,0.0,unknown,no
314,34.0,"blue-collar, balance is 0.0103",married,secondary,no,0.0182,yes,no,cellular,29.0,may,130.0,2.0,-1,0.0,unknown,yes
315,33.0,blue-collar,single,secondary,no,7415.0,yes,no,cellular,8.0,may,96.0,1.0,-1,0.0,unknown,no
316,38.0,blue-collar,married,"secondary, loan is no, pdays is -1, __index_level_0__ is 29339",no,2613.0,no,no,cellular,13.0,jun,1015.0,4.0,-1,0.0,unknown,no
317,35.0,blue-collar,married,secondary,no,-317.0,yes,yes,cellular,28.0,jun,51.0,3.0,-1,0.0,unknown,yes
318,42.0,blue-collar,married,tertiary,"no, duration is 763",752.0,yes,no,cellular,22.0,may,544.0,1.0,-1,0.0,unknown,no
319,59.0,blue-collar,married,primary,no,0.0,no,no,cellular,15.0,may,482.0,2.0,-1,0.0,unknown,no
320,44.0,"blue-collar, age is 34, duration is 1192",single,secondary,no,-91.0,yes,no,cellular,14.0,nov,1017.0,1.0,-1,0.0,unknown,no
321,34.0,blue-collar,married,primary,no,625.0,yes,no,cellular,17.0,nov,1038.0,1.0,-1,0.0,unknown,no
322,33.0,management,single,secondary,"no, education is tertiary, loan is no, campaign is 4, __index_level_0__ is 13359",631.0,no,no,cellular,29.0,nov,2105.0,4.0,-1,0.0,unknown,yes
323,,technician,married,secondary,no,2044.0,yes,no,cellular,13.0,aug,97.0,1.0,-1,0.0,unknown,no
324,36.0,blue-collar,married,secondary,no,854.0,yes,no,cellular,18.0,may,732.0,1.0,-1,0.0,unknown,yes
325,44.0,blue-collar,"married, balance is 1342",secondary,no,984.0,no,no,cellular,21.0,"may, poutcome is unknown",1633.0,2.0,-1,0.0,unknown,no
326,51.0,management,married,"secondary, __index_level_0__ is 29241",no,554.0,no,no,cellular,26.0,mar,71.0,1.0,-1,0.0,unknown,no
327,31.0,management,married,primary,no,-256.0,no,no,cellular,7.0,aug,1684.0,15.0,-1,0.0,unknown,no
328,35.0,blue-collar,married,primary,"no, __index_level_0__ is 17658",-165.0,"yes, balance is 749",no,cellular,15.0,jul,152.0,3.0,-1,0.0,unknown,no
329,35.0,"housemaid, duration is 166",single,tertiary,no,-170.0,yes,no,cellular,7.0,jul,151.0,1.0,-1,0.0,unknown,yes
330,36.0,entrepreneur,married,"secondary, __index_level_0__ is 4889",no,559.0,yes,yes,cellular,16.0,jul,562.0,4.0,-1,0.0,failure,no
331,48.0,blue-collar,"married, duration is 168",tertiary,no,662.0,no,no,cellular,13.0,may,1307.0,1.0,-1,0.0,unknown,yes
332,46.0,management,single,tertiary,no,1230.0,yes,no,cellular,20.0,jun,794.0,1.0,-1,0.0,unknown,no
333,45.0,blue-collar,married,primary,no,1138.0,yes,no,telephone,4.0,may,63.0,1.0,-1,0.0,unknown,no
334,35.0,management,married,tertiary,"no, duration is 506",2432.0,yes,no,cellular,25.0,may,167.0,1.0,-1,0.0,unknown,yes
335,53.0,blue-collar,married,primary,no,629.0,yes,yes,cellular,13.0,may,982.0,6.0,-1,0.0,unknown,no
336,37.0,blue-collar,married,primary,no,3270.0,yes,no,cellular,17.0,jun,1182.0,2.0,-1,0.0,unknown,no
337,38.0,blue-collar,married,"primary, duration is 1221",no,1652.0,no,no,cellular,11.0,may,124.0,3.0,-1,0.0,unknown,no
338,31.0,blue-collar,married,secondary,"no, __index_level_0__ is 39072, loan is yes, balance is 1228",831.0,yes,yes,cellular,16.0,may,2620.0,6.0,-1,0.0,unknown,no
339,33.0,blue-collar,married,primary,no,919.0,yes,no,cellular,9.0,nov,432.0,1.0,-1,0.0,unknown,no
340,32.0,blue-collar,single,primary,no,-277.0,yes,no,cellular,18.0,jul,167.0,1.0,-1,0.0,"unknown, __index_level_0__ is 17789, default is no",yes
341,33.0,blue-collar,married,secondary,no,2322.0,yes,no,cellular,18.0,"jun, loan is no, day is 28, __index_level_0__ is 8956, contact is cellular",2461.0,1.0,-1,0.0,unknown,no
342,33.0,management,married,secondary,no,-317.0,yes,yes,unknown,15.0,jul,392.0,3.0,-1,0.0,unknown,no
343,40.0,"management, __index_level_0__ is 7337",divorced,tertiary,no,1637.0,yes,no,cellular,16.0,jul,71.0,1.0,-1,0.0,unknown,yes
344,41.0,blue-collar,married,primary,no,3187.0,yes,no,cellular,17.0,nov,673.0,1.0,-1,0.0,failure,no
345,60.0,management,married,primary,no,-227.0,yes,no,cellular,25.0,may,2121.0,2.0,-1,0.0,unknown,no
346,46.0,management,married,secondary,no,733.0,yes,no,cellular,19.0,nov,1253.0,1.0,-1,0.0,unknown,"no, __index_level_0__ is 22528"
347,36.0,"blue-collar, balance is 4862",married,secondary,no,1084.0,yes,no,cellular,17.0,jul,1011.0,1.0,-1,0.0,unknown,yes
348,47.0,blue-collar,married,"secondary, balance is 1142",no,-141.0,no,no,"cellular, loan is no",11.0,may,230.0,2.0,-1,0.0,unknown,no
349,28.0,management,single,tertiary,no,7076.0,"no, __index_level_0__ is 13578","yes, balance is 562",cellular,22.0,feb,1127.0,1.0,-1,0.0,unknown,no
350,53.0,blue-collar,married,primary,no,-298.0,yes,no,cellular,4.0,apr,684.0,1.0,-1,0.0,unknown,no
351,34.0,management,married,primary,no,441.0,yes,no,cellular,20.0,may,541.0,2.0,-1,0.0,unknown,no
352,35.0,blue-collar,married,primary,no,814.0,"no, balance is 1438",yes,"cellular, __index_level_0__ is 24348",28.0,jun,76.0,1.0,-1,0.0,unknown,no
353,57.0,blue-collar,single,secondary,no,1305.0,"yes, balance is 1362",no,cellular,18.0,oct,80.0,1.0,-1,0.0,unknown,no
354,29.0,management,married,tertiary,no,839.0,yes,no,cellular,14.0,feb,1195.0,1.0,-1,0.0,unknown,no
355,34.0,management,married,tertiary,"no, month is nov, __index_level_0__ is 32963",1031.0,yes,no,cellular,22.0,nov,381.0,2.0,-1,0.0,unknown,no
356,41.0,retired,married,secondary,no,1564.0,yes,no,cellular,15.0,may,43.0,1.0,-1,0.0,unknown,yes
357,34.0,"blue-collar, __index_level_0__ is 9189",married,primary,no,2121.0,yes,no,cellular,5.0,may,461.0,1.0,-1,0.0,unknown,no
358,33.0,management,married,tertiary,no,431.0,yes,no,cellular,28.0,feb,941.0,1.0,-1,0.0,unknown,"no, balance is 1452"
359,50.0,"blue-collar, balance is 2165",married,secondary,no,-1.0,yes,"no, __index_level_0__ is 24658",cellular,13.0,nov,859.0,3.0,-1,0.0,unknown,yes
360,38.0,blue-collar,married,secondary,no,481.0,yes,no,cellular,14.0,may,149.0,1.0,-1,0.0,unknown,no
361,28.0,management,divorced,secondary,no,-238.0,yes,yes,"cellular, marital is married, duration is 124",8.0,nov,85.0,2.0,-1,0.0,unknown,no
362,53.0,blue-collar,married,tertiary,no,652.0,yes,no,cellular,28.0,nov,1034.0,1.0,-1,0.0,unknown,"no, loan is no, __index_level_0__ is 16253"
363,41.0,blue-collar,"married, duration is 1272",secondary,no,744.0,yes,yes,cellular,12.0,may,118.0,6.0,-1,0.0,unknown,yes
364,33.0,blue-collar,single,secondary,no,3128.0,yes,no,cellular,28.0,may,81.0,2.0,-1,0.0,unknown,no
365,34.0,blue-collar,single,tertiary,"no, contact is cellular",1932.0,yes,no,cellular,13.0,feb,691.0,2.0,-1,0.0,unknown,no
366,28.0,management,single,secondary,no,2137.0,yes,no,cellular,4.0,nov,656.0,1.0,-1,0.0,unknown,no
367,34.0,management,married,tertiary,no,873.0,"yes, balance is 81261",no,cellular,16.0,may,492.0,1.0,-1,0.0,unknown,no
368,34.0,blue-collar,single,secondary,no,2190.0,yes,"no, campaign is 1, day is 9, duration is 1018",cellular,28.0,aug,2154.0,1.0,-1,0.0,unknown,no
369,37.0,blue-collar,"married, balance is 9651",secondary,no,3879.0,yes,no,cellular,20.0,jul,94.0,1.0,-1,0.0,unknown,yes
370,35.0,blue-collar,single,"tertiary, __index_level_0__ is 36708",no,795.0,"yes, balance is 6032",no,cellular,9.0,may,1372.0,3.0,-1,0.0,unknown,no
371,37.0,technician,married,"secondary, pdays is -1, balance is -238, __index_level_0__ is 243884",no,-839.0,yes,no,cellular,12.0,may,874.0,2.0,-1,0.0,unknown,no
372,46.0,blue-collar,married,tertiary,no,494.0,yes,no,cellular,21.0,apr,784.0,2.0,-1,0.0,failure,no
373,33.0,blue-collar,married,primary,no,962.0,no,no,cellular,21.0,"may, poutcome is unknown",762.0,2.0,-1,0.0,unknown,no
374,33.0,admin.,married,tertiary,no,1712.0,no,no,cellular,19.0,feb,106.0,2.0,-1,0.0,unknown,no
375,36.0,management,single,tertiary,no,495.0,yes,no,unknown,3.0,sep,183.0,1.0,-1,0.0,unknown,no
376,42.0,technician,married,secondary,no,636.0,"no, __index_level_0__ is 38576",no,cellular,14.0,feb,672.0,2.0,-1,0.0,unknown,yes
377,51.0,blue-collar,"married, loan is no, contact is cellular",secondary,no,487.0,no,no,cellular,13.0,jun,2281.0,1.0,-1,0.0,unknown,no
378,46.0,blue-collar,married,tertiary,no,1112.0,yes,no,cellular,9.0,jul,169.0,6.0,-1,0.0,unknown,no
379,53.0,blue-collar,married,secondary,no,1654.0,yes,no,unknown,16.0,may,865.0,5.0,-1,0.0,unknown,no
380,44.0,blue-collar,married,"secondary, balance is 1365",no,1877.0,"yes, __index_level_0__ is 33157",no,cellular,29.0,jul,130.0,3.0,-1,0.0,unknown,no
381,40.0,services,married,secondary,no,2132.0,yes,no,cellular,11.0,jul,171.0,2.0,-1,0.0,unknown,"no, contact is cellular, __index_level_0__ is 25987"
382,41.0,management,married,tertiary,no,0.0,yes,no,telephone,13.0,may,127.0,3.0,-1,0.0,unknown,no
383,31.0,blue-collar,married,tertiary,no,617.0,yes,no,cellular,12.0,may,431.0,3.0,-1,0.0,unknown,no
384,19.0,"blue-collar, campaign is 1, balance is 1373",married,"secondary, __index_level_0__ is 28785",no,461.0,yes,"no, duration is 581",cellular,8.0,jul,925.0,1.0,-1,0.0,unknown,no
385,31.0,blue-collar,single,secondary,no,523.0,no,no,unknown,26.0,jul,107.0,1.0,-1,0.0,unknown,yes
386,32.0,admin.,single,secondary,no,-31.0,yes,no,cellular,9.0,may,1220.0,1.0,-1,0.0,unknown,no
387,39.0,blue-collar,single,secondary,no,791.0,yes,no,unknown,12.0,jul,117.0,1.0,-1,0.0,unknown,"no, __index_level_0__ is 29708"
388,37.0,"management, age is 36, duration is 508",married,primary,no,1465.0,no,no,cellular,18.0,jul,744.0,1.0,-1,0.0,unknown,no
389,37.0,management,married,secondary,no,2121.0,no,yes,cellular,5.0,jul,1082.0,1.0,-1,0.0,unknown,"no, month is aug, __index_level_0__ is 37241"
390,41.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,13.0,sep,71.0,1.0,-1,0.0,unknown,no
391,42.0,management,single,tertiary,no,0.0,yes,no,cellular,29.0,nov,85.0,1.0,-1,0.0,unknown,no
