,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6394,40,technician,married,secondary,no,2410,yes,no,cellular,15,jul,185,1,-1,0,unknown,no
6395,35,technician,married,primary,no,-1779,no,no,cellular,7,may,101,2,-1,0,unknown,no
6396,53,retired,married,secondary,no,1217,no,no,cellular,6,may,136,3,-1,0,unknown,no
6397,34,admin.,married,primary,no,3013,yes,no,cellular,9,nov,65,1,-1,0,unknown,no
6398,61,admin.,married,unknown,no,2010,no,yes,cellular,4,jun,36,1,-1,1,unknown,no
6399,21,services,divorced,secondary,no,-1619,no,no,telephone,7,jul,248,2,341,2,success,no
6400,43,admin.,married,tertiary,no,1260,no,no,cellular,3,feb,18,3,-1,0,unknown,no
6401,47,blue-collar,married,primary,no,42,yes,no,unknown,23,may,129,1,-1,0,unknown,no
6402,47,blue-collar,married,secondary,no,3365,yes,no,unknown,6,aug,126,1,-1,0,unknown,no
6403,42,self-employed,divorced,tertiary,no,1596,yes,no,cellular,6,may,189,2,-1,0,unknown,no
6404,54,self-employed,married,secondary,no,3657,no,no,unknown,29,may,621,1,-1,0,unknown,no
6405,63,self-employed,married,primary,no,1850,yes,no,cellular,27,may,754,1,0,0,unknown,no
6406,39,services,married,secondary,no,4721,yes,no,cellular,9,apr,218,1,-1,0,unknown,no
6407,48,technician,married,tertiary,no,4011,no,no,cellular,7,jan,29,3,-1,0,unknown,no
6408,44,housemaid,married,secondary,no,-1049,yes,no,cellular,17,may,717,1,238,1,unknown,no
6409,53,management,single,tertiary,no,1817,yes,no,cellular,13,jan,76,2,183,4,failure,no
6410,33,blue-collar,single,secondary,no,2423,no,no,cellular,13,aug,177,3,-1,0,unknown,no
6411,43,technician,single,secondary,no,340,yes,no,cellular,27,apr,405,1,-1,0,unknown,no
6412,38,admin.,married,secondary,no,-756,no,no,unknown,9,may,155,1,-1,0,unknown,no
6413,38,services,married,secondary,no,5493,no,no,cellular,16,may,105,1,-1,0,unknown,no
6414,45,blue-collar,single,tertiary,no,-458,no,no,cellular,27,jul,122,1,-1,0,unknown,no
6415,42,technician,married,secondary,no,2387,yes,no,cellular,28,jul,208,2,0,0,unknown,no
6416,40,blue-collar,married,secondary,no,908,no,no,telephone,17,nov,64,2,-1,1,failure,yes
6417,26,admin.,single,primary,no,-996,no,no,cellular,11,jul,74,1,-1,0,unknown,no
6418,24,entrepreneur,married,tertiary,no,2889,no,yes,unknown,15,may,240,1,-1,0,unknown,no
6419,43,management,single,tertiary,no,751,no,no,unknown,6,jul,38,2,167,1,failure,no
6420,27,blue-collar,divorced,secondary,no,5365,yes,no,unknown,16,jul,246,2,-1,0,unknown,no
6421,41,technician,single,secondary,no,-4676,no,no,cellular,24,jun,48,2,-1,0,unknown,no
6422,36,unemployed,single,secondary,no,4943,no,yes,cellular,9,may,256,2,-1,0,unknown,yes
6423,31,blue-collar,married,primary,no,4346,yes,no,cellular,21,jul,514,2,104,1,success,yes
6424,33,services,divorced,secondary,no,242,no,no,cellular,3,nov,928,1,-1,0,unknown,no
6425,37,self-employed,married,tertiary,no,4261,no,yes,cellular,30,jan,100,1,-1,0,unknown,no
6426,22,unemployed,single,secondary,no,4210,yes,no,cellular,24,jul,159,3,-1,0,unknown,no
6427,68,blue-collar,married,secondary,no,-24,no,yes,unknown,5,feb,441,2,346,2,failure,no
6428,43,management,single,secondary,no,940,yes,no,cellular,6,jul,333,2,-1,1,failure,no
6429,37,technician,married,tertiary,no,3062,yes,no,cellular,13,oct,293,1,349,1,success,no
6430,31,management,single,tertiary,no,1003,no,no,cellular,16,jul,12,1,-1,0,failure,no
6431,39,entrepreneur,single,tertiary,no,2341,no,no,unknown,5,may,238,1,-1,0,unknown,no
6432,20,blue-collar,married,secondary,no,2270,yes,no,unknown,2,nov,52,2,-1,1,unknown,no
6433,43,technician,married,primary,no,1679,yes,no,cellular,16,may,166,4,-1,0,unknown,no
6434,36,technician,single,secondary,no,3164,yes,no,cellular,26,aug,54,1,-1,0,unknown,no
6435,45,entrepreneur,married,tertiary,no,-900,no,no,cellular,16,aug,69,3,183,2,unknown,no
6436,29,unemployed,married,secondary,no,2294,no,no,cellular,7,jul,48,2,-1,0,unknown,no
6437,44,unemployed,single,unknown,no,-986,no,no,unknown,14,may,377,1,-1,0,unknown,yes
6438,26,student,single,secondary,no,-3006,no,no,unknown,13,jul,52,1,-1,0,unknown,no
6439,37,management,married,tertiary,no,480,no,no,unknown,13,may,150,2,93,1,failure,no
6440,46,management,single,tertiary,no,2508,no,yes,cellular,10,jun,258,1,-1,0,unknown,no
6441,26,blue-collar,single,secondary,no,-1686,no,yes,cellular,27,aug,21,1,-1,0,unknown,no
6442,47,admin.,divorced,secondary,no,-1373,no,yes,unknown,7,sep,68,1,-1,0,unknown,no
6443,41,entrepreneur,married,primary,no,-947,yes,yes,cellular,6,aug,800,1,-1,1,unknown,no
6444,37,blue-collar,married,secondary,no,-118,yes,no,cellular,26,aug,72,1,-1,0,unknown,no
6445,56,self-employed,married,primary,no,9324,yes,no,cellular,27,apr,306,4,-1,0,unknown,yes
6446,32,blue-collar,married,tertiary,no,6396,no,no,cellular,30,oct,247,1,184,2,unknown,yes
6447,69,management,married,secondary,no,4619,yes,no,cellular,4,nov,351,2,-1,0,unknown,no
6448,28,blue-collar,married,tertiary,no,1882,no,no,cellular,5,apr,305,2,121,1,unknown,yes
6449,44,management,married,secondary,no,273,yes,no,cellular,3,nov,109,1,-1,0,unknown,no
6450,39,retired,divorced,secondary,no,37,yes,no,cellular,8,aug,243,2,88,1,failure,no
6451,30,services,divorced,secondary,no,762,yes,yes,unknown,11,jul,559,1,-1,0,unknown,no
6452,45,technician,married,secondary,no,877,yes,no,cellular,9,jul,138,3,-1,0,unknown,no
6453,24,entrepreneur,single,primary,no,1635,yes,no,cellular,19,feb,37,2,-1,0,unknown,no
6454,65,management,married,primary,no,348,yes,no,cellular,6,may,231,2,-1,0,unknown,no
6455,42,management,married,primary,no,4795,yes,no,unknown,11,may,95,1,-1,0,unknown,no
6456,48,technician,married,tertiary,no,3966,no,no,cellular,26,aug,41,3,0,0,unknown,no
6457,36,technician,married,tertiary,no,-345,no,no,unknown,18,nov,96,1,-1,0,unknown,no
6458,46,blue-collar,married,tertiary,no,1876,yes,no,cellular,9,nov,211,1,-1,1,failure,no
6459,35,management,married,secondary,no,-191,yes,no,cellular,25,jan,225,4,-1,0,unknown,no
6460,66,blue-collar,married,secondary,no,1123,yes,no,cellular,26,nov,78,1,-1,0,unknown,no
6461,39,retired,single,primary,no,2764,no,yes,cellular,14,nov,369,1,0,0,unknown,yes
6462,47,admin.,single,primary,no,1260,yes,no,unknown,4,aug,584,1,-1,0,unknown,no
6463,37,blue-collar,single,secondary,no,-2904,yes,no,unknown,29,may,220,1,-1,0,unknown,no
6464,43,management,married,secondary,no,261,no,yes,cellular,14,feb,143,1,-1,0,unknown,no
6465,46,management,divorced,secondary,no,3167,no,no,cellular,6,nov,292,1,-1,0,unknown,no
6466,45,self-employed,married,primary,no,-776,no,no,cellular,26,jul,21,3,-1,0,unknown,no
6467,41,admin.,single,tertiary,no,3137,no,no,unknown,14,jul,16,1,-1,0,unknown,no
6468,64,services,married,secondary,no,1188,no,no,cellular,15,mar,906,1,-1,0,unknown,no
6469,54,housemaid,married,primary,no,-513,yes,no,cellular,1,jun,142,1,-1,0,unknown,no
6470,34,admin.,single,secondary,no,-807,yes,no,cellular,19,jul,766,2,-1,0,unknown,no
6471,47,admin.,married,secondary,no,3294,yes,no,cellular,14,aug,286,1,-1,0,unknown,no
6472,44,student,married,primary,no,1055,no,no,unknown,19,aug,34,2,-1,0,unknown,no
6473,59,blue-collar,married,secondary,no,1859,yes,no,cellular,28,nov,443,2,-1,0,unknown,yes
6474,45,management,divorced,tertiary,no,1746,yes,yes,cellular,18,may,278,1,360,1,unknown,no
6475,54,management,married,primary,no,3093,no,no,unknown,29,may,230,3,-1,0,unknown,no
6476,36,self-employed,married,secondary,no,-132,no,no,unknown,16,nov,102,1,-1,1,unknown,no
6477,36,blue-collar,divorced,secondary,no,165,no,no,unknown,12,may,265,2,-1,0,unknown,no
6478,46,admin.,married,secondary,no,2903,no,no,telephone,8,may,75,1,92,0,failure,no
6479,42,blue-collar,married,secondary,no,2939,no,no,cellular,12,nov,312,1,131,1,unknown,yes
6480,46,housemaid,married,tertiary,no,450,no,no,unknown,20,nov,265,2,-1,0,unknown,no
6481,38,management,married,tertiary,no,2581,yes,no,unknown,17,jul,57,1,106,1,unknown,no
6482,45,housemaid,married,primary,no,1994,yes,no,unknown,8,jun,431,2,-1,0,unknown,no
6483,32,services,single,secondary,no,-2428,yes,no,cellular,27,jun,253,1,-1,0,unknown,yes
6484,41,blue-collar,married,tertiary,no,3081,yes,no,cellular,15,may,46,1,-1,0,unknown,no
6485,52,technician,single,secondary,no,4497,yes,yes,unknown,6,may,160,1,-1,0,unknown,no
6486,52,self-employed,divorced,unknown,no,1985,yes,no,unknown,8,may,355,2,-1,0,unknown,no
6487,39,blue-collar,divorced,secondary,no,-1047,no,no,cellular,1,nov,338,2,-1,0,unknown,yes
6488,40,admin.,single,tertiary,no,1260,yes,no,cellular,8,jul,212,2,-1,0,unknown,no
6489,35,retired,single,tertiary,no,1326,yes,no,cellular,20,may,488,1,-1,0,failure,no
6490,26,blue-collar,divorced,secondary,no,-150,no,no,unknown,21,may,56,1,-1,0,unknown,no
6491,49,blue-collar,married,unknown,no,-2250,no,no,unknown,11,may,697,1,-1,0,other,no
6492,60,housemaid,single,secondary,no,3334,no,no,unknown,20,aug,69,1,-1,0,unknown,no
6493,46,services,married,secondary,no,-789,no,no,telephone,9,apr,455,1,-1,0,unknown,yes
6494,46,management,married,secondary,no,-2,yes,no,cellular,3,jun,163,1,-1,1,unknown,no
6495,40,admin.,married,tertiary,no,4011,no,no,cellular,7,jan,432,1,139,1,unknown,no
6496,36,self-employed,married,tertiary,no,1347,yes,no,cellular,5,aug,257,1,-1,0,unknown,no
6497,43,blue-collar,single,secondary,no,6060,no,yes,unknown,28,nov,474,1,95,1,unknown,no
6498,31,blue-collar,married,secondary,no,3011,no,no,cellular,8,aug,153,1,-1,0,unknown,yes
6499,65,entrepreneur,married,secondary,no,2555,no,no,telephone,21,apr,211,2,-1,0,unknown,no
6500,36,admin.,married,secondary,no,1410,no,no,cellular,9,aug,154,1,-1,0,unknown,no
6501,47,blue-collar,single,secondary,no,497,yes,no,cellular,14,feb,162,2,-1,0,unknown,no
6502,40,blue-collar,single,primary,no,3003,yes,no,cellular,20,may,82,1,-1,0,unknown,no
6503,36,services,single,secondary,no,1523,no,no,cellular,14,aug,132,2,-1,0,unknown,no
6504,32,management,married,tertiary,no,-302,yes,no,cellular,21,jun,295,1,-1,0,unknown,no
6505,39,services,single,primary,no,425,yes,no,cellular,30,jul,207,2,-1,0,unknown,no
6506,37,technician,married,tertiary,no,135,yes,no,cellular,27,nov,432,2,179,2,unknown,no
6507,36,blue-collar,married,secondary,no,4973,no,yes,unknown,15,may,454,1,-1,0,unknown,no
6508,38,admin.,married,secondary,no,1008,no,no,cellular,8,jun,603,3,-1,0,unknown,no
6509,36,blue-collar,single,tertiary,no,2035,yes,no,unknown,30,may,91,1,-1,0,unknown,no
6510,28,blue-collar,divorced,secondary,no,492,yes,no,unknown,12,nov,359,1,272,1,unknown,no
6511,50,management,married,tertiary,no,-615,no,no,cellular,12,aug,37,6,-1,0,success,no
6512,45,technician,married,secondary,no,37,yes,no,cellular,15,jul,533,1,-1,0,unknown,no
6513,26,technician,divorced,tertiary,no,-2025,yes,no,cellular,27,sep,145,3,260,1,unknown,no
6514,55,self-employed,married,secondary,no,1153,yes,no,cellular,27,apr,259,1,-1,0,unknown,no
6515,38,unknown,married,tertiary,no,-1390,no,no,cellular,31,oct,85,2,-1,0,unknown,no
6516,73,retired,married,secondary,no,1023,yes,yes,unknown,22,may,506,1,-1,0,unknown,no
6517,48,technician,married,secondary,no,414,no,no,cellular,21,aug,965,2,-1,0,unknown,yes
6518,40,services,divorced,tertiary,no,-75,yes,no,cellular,6,aug,158,1,-1,0,unknown,no
6519,50,services,married,secondary,no,1132,yes,no,cellular,28,jul,705,1,121,2,success,no
6520,40,technician,divorced,tertiary,no,2180,yes,no,unknown,17,may,563,1,-1,0,unknown,no
6521,41,blue-collar,married,secondary,no,2022,yes,no,cellular,29,aug,465,1,-1,0,unknown,no
6522,55,admin.,married,tertiary,no,-446,yes,yes,cellular,12,jul,98,1,0,0,unknown,no
6523,30,management,married,secondary,no,1081,yes,yes,cellular,8,oct,60,1,189,3,success,no
6524,39,technician,married,unknown,no,1144,yes,no,cellular,13,may,76,2,-1,0,unknown,no
6525,46,technician,married,secondary,no,842,no,yes,telephone,26,jun,420,1,-1,0,unknown,yes
6526,30,blue-collar,married,secondary,no,-1160,yes,yes,unknown,21,may,1082,1,-1,0,unknown,no
6527,35,technician,married,unknown,no,-1006,yes,yes,cellular,13,may,642,2,-1,0,unknown,no
6528,36,admin.,divorced,primary,no,1631,no,no,unknown,28,may,189,2,-1,0,unknown,no
6529,30,unemployed,married,tertiary,no,4370,yes,no,cellular,16,jul,782,1,-1,0,unknown,no
6530,37,blue-collar,married,secondary,no,2230,yes,no,cellular,17,jul,360,1,-1,0,unknown,yes
6531,36,blue-collar,married,primary,no,2080,no,no,unknown,20,jul,590,1,-1,0,unknown,no
6532,61,retired,single,secondary,no,-1456,yes,yes,unknown,16,may,314,1,-1,0,unknown,no
6533,37,services,married,secondary,no,-465,no,no,cellular,6,may,591,2,-1,0,unknown,yes
6534,34,admin.,married,secondary,no,1597,yes,no,cellular,11,jun,103,3,92,1,unknown,no
6535,40,management,divorced,tertiary,no,-624,no,no,unknown,29,jun,59,3,-1,0,unknown,no
6536,45,blue-collar,single,secondary,no,-388,no,yes,cellular,2,apr,34,2,0,0,unknown,no
6537,25,entrepreneur,single,tertiary,no,-1095,yes,yes,cellular,18,jul,134,1,283,1,unknown,no
6538,27,management,married,tertiary,no,-346,yes,no,unknown,27,jun,591,4,-1,0,unknown,no
6539,56,technician,divorced,tertiary,no,6353,no,yes,cellular,21,jul,274,5,181,3,failure,no
6540,30,admin.,married,secondary,no,507,no,no,unknown,7,aug,84,1,253,0,unknown,no
6541,39,technician,married,primary,no,-2089,yes,no,unknown,6,jun,177,2,-1,0,unknown,no
6542,33,technician,married,secondary,no,2271,no,no,cellular,8,apr,296,2,-1,0,unknown,no
6543,29,blue-collar,married,tertiary,no,-854,no,yes,cellular,16,aug,340,4,-1,0,unknown,no
6544,27,admin.,divorced,tertiary,no,1775,no,yes,cellular,4,aug,157,1,-1,0,unknown,no
6545,55,management,divorced,tertiary,no,-2223,no,no,cellular,5,may,268,1,-1,0,unknown,no
6546,44,services,married,primary,no,1998,no,no,cellular,14,apr,96,1,-1,0,unknown,no
6547,30,technician,married,secondary,no,-1617,yes,no,cellular,8,may,220,1,89,1,unknown,no
6548,49,management,married,secondary,no,-2881,no,no,cellular,27,may,43,2,-1,1,unknown,no
6549,39,technician,divorced,unknown,no,-328,no,no,cellular,15,jan,508,1,-1,1,failure,yes
6550,31,management,married,secondary,no,2387,no,no,cellular,15,jun,440,3,344,1,unknown,no
6551,43,admin.,single,tertiary,no,1156,yes,no,unknown,7,may,240,1,-1,0,unknown,no
6552,32,management,married,tertiary,no,5931,no,no,cellular,16,jul,325,2,-1,0,unknown,no
6553,49,services,married,primary,no,512,yes,no,unknown,8,may,164,4,-1,0,unknown,no
6554,45,management,single,tertiary,no,2009,no,no,unknown,30,nov,204,2,-1,0,unknown,no
6555,29,services,married,tertiary,no,3225,yes,no,cellular,21,may,76,1,-1,0,unknown,no
6556,31,blue-collar,divorced,secondary,no,3888,no,no,cellular,20,aug,311,1,-1,0,unknown,yes
6557,42,housemaid,single,primary,no,1781,yes,no,unknown,13,may,277,6,-1,0,unknown,no
6558,33,self-employed,married,secondary,no,3526,yes,no,cellular,20,feb,258,2,184,2,unknown,no
6559,27,management,divorced,secondary,no,4569,yes,no,unknown,19,may,125,1,-1,0,unknown,no
6560,28,admin.,divorced,secondary,no,232,yes,no,cellular,24,jun,448,1,-1,0,unknown,no
6561,46,entrepreneur,married,unknown,no,1331,no,no,unknown,27,aug,100,1,-1,0,failure,no
6562,53,housemaid,single,secondary,no,179,yes,no,cellular,13,jul,300,4,-1,1,other,no
6563,77,management,married,secondary,no,4599,no,no,unknown,6,may,57,1,-1,0,unknown,no
6564,48,student,divorced,primary,no,564,no,no,telephone,13,jul,284,1,-1,0,unknown,yes
6565,32,blue-collar,married,tertiary,no,-9,no,no,unknown,19,jul,419,2,-1,0,unknown,no
6566,49,entrepreneur,married,secondary,no,227,yes,yes,cellular,8,may,175,1,-1,0,unknown,no
6567,33,admin.,married,secondary,no,-36,yes,no,unknown,6,jun,188,1,-1,0,unknown,no
6568,54,services,single,primary,no,1298,no,yes,cellular,18,may,137,2,-1,0,unknown,no
6569,30,technician,single,secondary,no,2715,yes,no,cellular,16,may,342,1,-1,0,unknown,no
6570,51,blue-collar,married,secondary,no,-383,no,no,cellular,16,mar,68,2,-1,0,unknown,no
6571,36,blue-collar,single,secondary,no,2653,no,no,unknown,6,may,308,1,-1,0,unknown,no
6572,51,admin.,married,primary,no,2688,no,no,unknown,19,may,603,1,-1,0,unknown,yes
6573,48,admin.,married,tertiary,no,543,no,no,cellular,25,may,465,4,-1,0,failure,no
6574,43,blue-collar,divorced,secondary,no,1277,no,no,cellular,28,aug,284,5,347,1,success,no
6575,44,technician,married,tertiary,no,1748,yes,no,cellular,3,jun,312,5,-1,0,unknown,no
6576,31,technician,married,secondary,no,-1840,yes,no,cellular,27,jul,642,2,90,0,unknown,no
6577,41,management,single,secondary,no,944,yes,no,cellular,23,nov,118,1,0,0,unknown,yes
6578,25,retired,divorced,secondary,no,1789,yes,no,cellular,19,sep,337,1,123,1,other,no
6579,35,services,married,secondary,no,3342,no,no,cellular,18,may,360,2,-1,0,unknown,yes
6580,37,technician,single,tertiary,no,2029,yes,no,unknown,19,may,418,1,90,1,unknown,yes
6581,26,management,married,tertiary,no,-2202,no,no,cellular,18,jul,479,5,-1,0,unknown,no
6582,28,entrepreneur,married,tertiary,no,5497,no,no,cellular,21,feb,70,1,-1,0,unknown,no
6583,55,technician,divorced,tertiary,no,858,yes,no,cellular,5,jul,113,2,-1,0,unknown,yes
6584,23,retired,divorced,secondary,no,-102,yes,no,cellular,7,sep,512,1,369,1,failure,no
6585,38,management,married,tertiary,yes,2230,yes,no,cellular,25,jun,494,1,185,3,success,no
6586,49,management,married,secondary,no,416,yes,yes,cellular,23,may,264,4,0,0,unknown,no
6587,44,entrepreneur,single,primary,no,-60,no,no,cellular,27,aug,443,1,90,1,failure,no
6588,46,services,single,primary,no,-2414,yes,yes,unknown,30,may,388,1,-1,0,unknown,no
6589,29,services,single,secondary,no,-751,yes,no,unknown,8,aug,99,1,-1,0,unknown,no
6590,48,management,divorced,secondary,no,3645,no,no,cellular,12,jul,410,2,-1,0,unknown,no
6591,22,blue-collar,married,secondary,no,-305,no,no,cellular,11,nov,74,2,-1,0,unknown,no
6592,31,technician,married,secondary,no,-1813,no,no,unknown,18,aug,345,2,-1,0,unknown,no
6593,45,management,married,tertiary,no,-64,yes,yes,cellular,26,may,278,2,-1,0,unknown,yes
6594,31,admin.,married,primary,no,2284,no,no,cellular,8,may,160,2,175,3,failure,no
6595,56,student,married,primary,no,678,no,no,cellular,12,nov,87,1,-1,0,failure,no
6596,47,technician,married,tertiary,no,2306,no,no,cellular,8,aug,85,2,-1,0,unknown,no
6597,39,admin.,married,secondary,no,2189,no,yes,cellular,30,nov,259,1,-1,0,unknown,yes
6598,31,admin.,married,secondary,no,3088,no,no,cellular,8,apr,211,1,-1,0,unknown,no
6599,38,technician,single,primary,no,3424,yes,no,cellular,27,nov,289,1,-1,0,other,no
6600,63,technician,single,secondary,no,1321,yes,no,unknown,5,aug,862,1,-1,0,unknown,no
6601,23,self-employed,married,tertiary,no,1218,yes,no,unknown,11,may,865,2,-1,0,unknown,yes
6602,34,management,married,tertiary,no,2352,yes,no,unknown,27,jul,1152,1,268,1,failure,yes
6603,45,admin.,married,secondary,no,-2382,yes,no,cellular,6,aug,290,1,-1,0,unknown,no
6604,32,unemployed,single,tertiary,no,1890,no,no,unknown,9,apr,420,1,-1,0,unknown,no
6605,36,management,divorced,tertiary,no,5983,no,no,cellular,28,may,200,1,-1,0,unknown,no
6606,47,management,married,tertiary,no,1464,yes,no,cellular,13,may,423,1,-1,0,failure,yes
6607,56,blue-collar,married,tertiary,no,4666,no,no,unknown,10,jul,380,1,-1,1,other,no
6608,26,management,single,tertiary,no,-477,no,no,cellular,2,apr,463,1,185,3,failure,no
6609,33,management,married,tertiary,no,7714,yes,no,cellular,4,jul,179,1,-1,0,unknown,no
6610,66,admin.,single,secondary,no,2745,no,yes,cellular,4,jun,85,1,150,2,success,no
6611,45,admin.,single,secondary,no,2145,no,no,cellular,2,may,281,1,-1,1,unknown,no
6612,45,management,married,tertiary,no,33,no,no,cellular,25,apr,133,1,175,2,failure,no
6613,34,management,divorced,tertiary,no,1605,yes,no,unknown,24,jul,246,1,-1,0,unknown,no
6614,41,blue-collar,married,tertiary,no,4309,yes,no,unknown,7,may,123,2,-1,0,unknown,no
6615,45,blue-collar,married,secondary,no,3286,yes,yes,cellular,2,aug,59,1,-1,0,unknown,no
6616,46,management,married,secondary,no,-55,yes,no,cellular,28,oct,639,1,-1,0,unknown,no
6617,30,management,married,secondary,no,101,no,no,cellular,26,may,266,2,-1,0,unknown,no
6618,35,management,married,tertiary,no,-1347,no,no,cellular,28,jul,659,2,-1,0,unknown,yes
6619,41,unemployed,married,secondary,no,3676,yes,no,cellular,29,aug,161,2,188,2,failure,no
6620,31,management,married,tertiary,no,7174,yes,no,unknown,13,jun,38,1,99,0,unknown,no
6621,48,admin.,married,primary,no,-2509,no,yes,cellular,27,jun,23,2,-1,0,unknown,no
6622,52,blue-collar,married,secondary,yes,627,yes,no,cellular,17,feb,62,4,-1,1,unknown,no
6623,58,blue-collar,married,secondary,no,6403,no,no,cellular,2,jul,231,1,-1,0,unknown,no
6624,48,technician,married,secondary,no,4,no,no,cellular,21,apr,78,1,-1,0,unknown,no
6625,57,housemaid,married,secondary,no,1536,yes,no,cellular,27,jul,1022,1,116,1,unknown,no
6626,37,services,single,secondary,yes,-490,no,no,unknown,20,jun,389,1,-1,0,failure,no
6627,38,services,married,primary,no,245,yes,no,unknown,19,nov,53,1,363,2,other,no
6628,45,self-employed,married,secondary,no,67,no,no,cellular,29,jun,635,3,-1,0,unknown,yes
6629,49,blue-collar,married,secondary,no,696,no,no,cellular,28,may,323,2,-1,0,unknown,no
6630,31,management,married,tertiary,no,3278,no,no,unknown,25,jun,76,2,352,1,unknown,no
6631,41,management,single,secondary,no,501,yes,no,cellular,24,nov,96,2,-1,0,failure,no
6632,33,management,married,tertiary,no,3378,yes,no,cellular,29,jun,55,3,153,1,failure,no
6633,21,retired,single,secondary,no,-611,yes,no,cellular,5,may,264,2,-1,0,unknown,no
6634,31,blue-collar,married,tertiary,no,2849,no,no,cellular,22,may,137,4,-1,0,unknown,no
6635,46,admin.,single,secondary,no,2010,no,no,cellular,21,may,74,1,-1,0,failure,no
6636,50,blue-collar,married,tertiary,no,-924,yes,no,cellular,8,may,26,1,128,1,other,no
6637,37,services,single,primary,no,-39,yes,no,cellular,16,jul,192,1,-1,0,unknown,no
6638,59,admin.,married,primary,no,4107,no,no,cellular,23,jul,288,1,273,1,failure,no
6639,36,technician,married,secondary,no,3350,no,no,cellular,22,jul,58,1,-1,0,unknown,no
6640,34,admin.,married,secondary,no,3626,no,no,telephone,7,aug,427,1,-1,0,unknown,no
6641,27,student,single,tertiary,no,1551,yes,no,cellular,28,nov,209,1,-1,0,failure,no
6642,37,admin.,single,tertiary,no,-1171,yes,no,cellular,17,jan,98,2,-1,0,unknown,no
6643,48,admin.,married,tertiary,no,1645,no,no,unknown,27,apr,655,1,-1,0,unknown,no
6644,32,blue-collar,single,secondary,no,1122,yes,no,unknown,10,may,349,2,-1,0,unknown,no
6645,39,entrepreneur,single,tertiary,no,78,yes,no,cellular,2,may,357,1,266,1,unknown,no
6646,46,blue-collar,single,secondary,no,993,yes,no,telephone,16,mar,86,2,347,1,failure,no
6647,34,technician,single,tertiary,no,1449,yes,yes,cellular,6,mar,94,4,-1,0,unknown,no
6648,46,retired,divorced,secondary,no,-236,no,no,cellular,18,aug,394,1,285,1,unknown,no
6649,35,admin.,single,primary,no,-1011,no,yes,cellular,7,nov,201,2,-1,0,unknown,yes
6650,44,services,single,tertiary,no,-911,yes,no,unknown,25,nov,36,1,-1,0,unknown,no
6651,43,management,single,secondary,no,-1089,yes,no,cellular,6,jul,531,3,-1,0,unknown,yes
6652,48,management,married,tertiary,no,-1483,yes,no,cellular,22,jul,128,1,-1,0,unknown,yes
6653,39,blue-collar,married,secondary,no,89,no,no,unknown,27,may,298,2,-1,0,unknown,no
6654,32,retired,married,tertiary,no,3024,no,yes,unknown,17,jul,641,1,100,1,failure,no
6655,30,blue-collar,married,primary,no,-2166,yes,no,cellular,11,jun,147,1,0,0,unknown,no
6656,36,housemaid,single,primary,no,-1675,yes,no,unknown,17,jul,341,2,-1,0,unknown,no
6657,35,blue-collar,married,primary,no,-2565,yes,yes,cellular,17,may,262,1,94,1,unknown,no
6658,29,management,single,tertiary,no,3251,no,no,unknown,18,aug,293,2,346,2,failure,no
6659,33,retired,single,secondary,no,2389,no,yes,cellular,3,jul,24,1,-1,0,unknown,no
6660,32,technician,married,secondary,no,4592,yes,no,cellular,18,oct,231,2,93,1,failure,no
6661,33,unemployed,married,primary,no,277,no,no,cellular,28,may,215,1,-1,0,unknown,no
6662,24,services,married,primary,no,401,no,no,cellular,18,may,331,1,-1,0,unknown,yes
6663,36,technician,single,tertiary,no,37,yes,yes,unknown,28,may,212,1,-1,0,unknown,no
6664,45,management,married,secondary,no,4929,no,no,cellular,9,aug,50,1,-1,0,unknown,no
6665,54,blue-collar,married,primary,no,1366,yes,no,unknown,12,may,59,2,-1,0,unknown,yes
6666,53,management,divorced,primary,no,4748,no,yes,unknown,19,jul,154,1,-1,0,failure,yes
6667,36,unemployed,married,tertiary,no,3130,yes,no,telephone,29,may,26,2,-1,0,unknown,no
6668,25,blue-collar,married,tertiary,no,1628,no,no,telephone,2,apr,47,2,253,1,unknown,no
6669,41,management,divorced,tertiary,no,3687,yes,no,cellular,20,jul,168,1,-1,0,unknown,no
6670,38,technician,divorced,tertiary,no,2835,yes,no,unknown,8,jun,196,2,-1,0,unknown,no
6671,39,management,single,secondary,no,-1741,yes,yes,cellular,21,may,64,1,90,1,failure,no
6672,31,blue-collar,married,secondary,no,3771,yes,no,unknown,4,may,537,4,-1,0,unknown,no
6673,47,retired,married,secondary,no,-1581,yes,yes,unknown,12,may,231,3,-1,0,unknown,no
6674,39,technician,married,tertiary,no,1921,yes,no,unknown,23,may,316,1,-1,0,unknown,no
6675,62,technician,single,unknown,no,-1906,yes,no,telephone,13,jul,37,3,-1,0,unknown,no
6676,32,blue-collar,married,secondary,no,2065,no,no,cellular,2,apr,314,2,297,1,failure,no
6677,44,technician,married,tertiary,no,-1311,yes,no,cellular,17,jun,83,1,-1,0,unknown,no
6678,27,technician,married,tertiary,no,4071,yes,no,cellular,8,aug,471,1,335,2,failure,no
6679,41,self-employed,single,secondary,no,3456,no,no,cellular,9,jul,168,1,-1,0,unknown,no
6680,60,blue-collar,single,tertiary,no,-1665,no,no,cellular,19,aug,112,2,97,1,unknown,no
6681,32,blue-collar,single,tertiary,no,2174,yes,no,cellular,25,nov,208,1,336,1,other,no
